# Codes used by lab Bioanalytica
#
# Format:
# <Code>;<Group Key>[;<Name>]
#
# Empty and comment (#) lines are ignored
# White space only matters for indentation of the Name.

ddim1;GE;D-Dimer
ddim2;GE;D-Dimer
f10;GE;Faktor X (e)
f11;GE;Faktor XI-Aktivität (e)
f111;GE;Faktor XI-Aktivität (e)
f12;GE;Faktor XII-Aktivität (e)
f13;GE;Faktor XIII (e)
f131;GE;Faktor XIII (e)
f2;GE;Faktor II (e)
f5;GE;Faktor V (e)
f51;GE;Faktor V (e)
f7;GE;Faktor VII (e)
f8;GE;Faktor VIII-Aktivität (e)
f81;GE;Faktor VIII-Aktivität (e)
f82;GE;Faktor VIII-Aktivität (e)
f9;GE;Faktor IX-Aktivität (e)
f91;GE;Faktor IX-Aktivität (e)
fib;GE;Fibrinogen
fibksl;GE;QC Fibrinogen KSL
fibs;GE;Fibrinogen (nach Schulz) (e)
fvw2n;GE;vWF Typ 2 Normandy (e)
fvwa;GE;v.Willebrand rel.Ag (e)
fvwa1;GE;v.Willebrand rel.Ag (e)
fvwbi;GE;vWF Kollagenbind.aktivität(e)
fvwmm;GE;vWF Multimere (e)
fvwr;GE;v.Willebrand Rist.-CoF (e)
fvwr1;GE;v.Willebrand Rist.-CoF (e)
gerz;GE;Gerinnungszeit
hcyst;GE;Homocystein
hemm;GE;Hemmkörper intrin.Syst. (e)
hepca;GE;Heparin Cof. II Akt. (e)
hepxa;GE;Heparin, Anti Xa-Aktiv. (e)
inr;GE;INR
luako;GE;Lupus Anticoagulans (e)
pai;GE;Plasminogen Akt. Inhib. (e)
paim;GE;PAI Mutation (e)
pfaa;GE;PFA - ADP
pfae;GE;PFA - Epinephrin
plasm;GE;Plasminogen (e)
proca;GE;Protein C funkt.
proca1;GE;Protein C funkt. (e)
prsf;GE;Protein S frei (e)
prsf1;GE;Protein S frei (e)
prsfa;GE;Protein S frei funkt. (e)
prsg;GE;Protein S gesamt (e)
prsg1;GE;Protein S gesamt (e)
ptt;GE;PTT (Part. Thrombopl.zeit)
q;GE;Quick (Prothrombinzeit)
tat;GE;TAT Thrombin-AT III Komplex (e)
tz1;GE;Thrombinzeit I
tz2;GE;Thrombinzeit II
a149p;GN;  Aldolase B (A149P4)
a174d;GN;  Aldolase B (A174D)
alleII;GN;  Allel
allel;GN;  Allel
bbup;GN;B. burgdorferi DNA (PCR)
bhep;GN;Bartonella henselae DNA
c282y;GN;C282Y-Allel
cfp;GN;Cystische Fibrose Genotyp (e)
chorh;GN;Chorea Huntington (e)
cy2c19;GN;Cytochrom P450 2C19 Genotyp (e)
cyp2d6;GN;Cytochrom P450 2D6 Genotyp (e)
del4e4;GN;  Aldolase B (del4E4)
drplap;GN;DRPLA (e)
f2m;GN;Faktor II Mutation (G20210A)
f5l;GN;Faktor V Leiden Mutation
fap;GN;Friedreich-Ataxie (e)
fmfp;GN;Fam. Mittelmeerfieber(e)
fshdp;GN;Fazioscapulohum.Muskeldystr. (e)
fxp;GN;Fragiles X - Syndrom (e)
h63d;GN;H63D-Allel
hbpatp;GN;(Hämo)Globingen-Analyse (e)
hächro;GN;Mutationsnachweis (e)
jak2;GN;JAK2-Mutation (e)
meup;GN;M. Gilbert-Meulengracht (e)
mthfr;GN;MTHFR Homocystein (C677T) (e)
n334k;GN;  Aldolase B (N334K)
plial;GN;  Allel
plip;GN;Primäre Laktoseintoleranz
prawp;GN;Prader-Willi-Syndrom (e)
spsp;GN;Spastische Spinalparalyse (e)
tpmt2;GN;  TPMT*2
tpmt3a;GN;  TPMT*3A
tpmt3b;GN;  TPMT*3B
tpmt3c;GN;  TPMT*3C
tpmta;GN;  TPMT-Aktivität
twhp;GN;Tropheryma whipplei DNA
urosp;GN;Urosynthase-Mutationsnachweis (e)
zölp;GN;Zöliakie (Genetische Veranlagung) (e
abaso;HA;  Basophile
abasoa;HA;  Basophile abs.
abeurt;HA;Beurteilung
aeos;HA;  Eosinophile
aeosa;HA;  Eosinophile abs.
akanto;HA;Akanthozyten
aksp;HA;AK-Spezifität 1 (e)
aksp1;HA;AK-Spezifität 2 (e)
aksp2;HA;AK-Spezifität 3 (e)
aksp3;HA;AK-Spezifität 4 (e)
aksp4;HA;AK-Spezifität 5 (e)
alcp;HA;Alkal. Leukozyten-Phosph.
alympa;HA;  Lymphozyten abs.
alymph;HA;  Lymphozyten
amono;HA;  Monozyten
amonoa;HA;  Monozyten abs.
aneut;HA;  Neutrophile
aneuta;HA;  Neutrophile abs.
aniso;HA;Anisozytose
anistc;HA;Anisozytose
anulo;HA;Anulozyten
atc;HA;Anti-Thrombozyten Ak (e)
atcab;HA;Beurteilung Tc-Ak
atcag;HA;anti-Tc-Ak  gebunden
atcaz;HA;anti-Tc Ak  zirkulierend
atypz;HA;  "Atypische Zellen"
basecb;HA;  Basophile Erythroblasten
baso;HA;  Basophile
basop;HA;  Basophile
baspu;HA;Basophile Punktierung
bcr;HA;BCR-ABL (p210) (e)
beuror;HA;  Beurteilung
blast;HA;  "Blasten"
blaste;HA;  "Blasten"
blgr;HA;Blutgruppe
blgrs;HA;Blutgruppe
c1656a;HA;NK-Lymphozyten (CD16+,CD56+)
c1656r;HA;NK-Lymphozyten (CD16+,CD56+)
cd19a;HA;B-Lymphozyten (CD19+)
cd19r;HA;B-Lymphozyten (CD19+)
cd38;HA;CD38 (e)
cd3a;HA;Lymphozyten (CD3+)
cd3r;HA;Lymphozyten (CD3+)
cd4;HA;Lymphozytensubtypisierung(e)
cd43a;HA;Lymphozyten (CD3+, CD4+)
cd43r;HA;Lymphozyten (CD3+, CD4+)
cd45a;HA;Lymphozyten (CD45+)
cd45r;HA;Lymphozyten (CD45+)
cd48q;HA;Ratio CD4 / CD8
cd83a;HA;Lymphozyten (CD3+, CD8+)
cd83r;HA;Lymphozyten (CD3+, CD8+)
cohb;HA;  CO-Hämoglobin
cood;HA;DAT (Coombs dir.) polyspez.
cood1;HA;DAT (Coombs dir.) polyspez.
cood1k;HA;DAT (Coombs direkt) (Kreuze)
coodk;HA;DAT (Coombs direkt) (Kreuze)
coodm;HA;DAT (Coombs dir.) monospez.
coodma;HA;  IgA
coodmc;HA;  C3c
coodmd;HA;  C3d
coodmg;HA;  IgG
coodmm;HA;  IgM
coodpm;HA;Coombs direkt poly/mono (e)
coods;HA;DAT (Coombs dir.) polyspez.
coodsk;HA;DAT (Coombs direkt) (Kreuze)
cooi;HA;AK-Suchtest (Coombs ind.)
cooie;HA;Coombs ind. mit Enzym
cooisr;HA
cooit2;HA;Titer AK 2
cooit3;HA;Titer AK 3
cooiti;HA;Titer AK 1
dola;HA;Donath-Landsteiner Ak (e)
ec;HA;Erythrozyten
ec1;HA;Erythrozyten-Konzentrat
ec2;HA;Erythrozyten-Konzentrat
ec3;HA;Erythrozyten-Konzentrat
ec4;HA;Erythrozyten-Konzentrat
ec5;HA;Erythrozyten-Konzentrat
ec6;HA;Erythrozyten-Konzentrat
ec7;HA;Erythrozyten-Konzentrat
ec8;HA;Erythrozyten-Konzentrat
ecag;HA;Ec-Antigenbestimmung
ecal;HA;Ec-Allo-Antikörper (Verrechnung)
ecblas;HA;  Erythroblasten
ece1;HA;Erythrozyten-Konzentrat
ece2;HA;Erythrozyten-Konzentrat
ece3;HA;Erythrozyten-Konzentrat
ece4;HA;Erythrozyten-Konzentrat
ecel;HA;Erythrocyten-Ak Elution (e)
ecere1;HA;Erythrozyten-Konzentrat
ecere2;HA;Erythrozyten-Konzentrat
ecere3;HA;Erythrozyten-Konzentrat
ecere4;HA;Erythrozyten-Konzentrat
ecret1;HA;Erythrozyten-Konzentrat
ecret2;HA;Erythrozyten-Konzentrat
ecret3;HA;Erythrozyten-Konzentrat
ecret4;HA;Erythrozyten-Konzentrat
ecret5;HA;Erythrozyten-Konzentrat
ecret6;HA;Erythrozyten-Konzentrat
ecret7;HA;Erythrozyten-Konzentrat
ecret8;HA;Erythrozyten-Konzentrat
eier;HA;Eierschalenformen
eos;HA;  Eosinophile
eosp;HA;  Eosinophile
erypoe;HA
exbeur;HA
exon2;HA;Exon 2 (Verrechnung)
exon35;HA;Exon 3,5 (Verrechnung)
fettge;HA;Fettgehalt
fgp1;HA;Frisch gefrorenes Plasma
fgp2;HA;Frisch gefrorenes Plasma
fgp3;HA;Frisch gefrorenes Plasma
fgp4;HA;Frisch gefrorenes Plasma
fgp5;HA;Frisch gefrorenes Plasma
fgp6;HA;Frisch gefrorenes Plasma
fgp7;HA;Frisch gefrorenes Plasma
fgp8;HA;Frisch gefrorenes Plasma
fgpe1;HA;Frisch gefrorenes Plasma
fgpe2;HA;Frisch gefrorenes Plasma
fgpe3;HA;Frisch gefrorenes Plasma
fgpe4;HA;Frisch gefrorenes Plasma
fgper1;HA;Frisch gefrorenes Plasma
fgper2;HA;Frisch gefrorenes Plasma
fgper3;HA;Frisch gefrorenes Plasma
fgper4;HA;Frisch gefrorenes Plasma
fgpre1;HA;Frisch gefrorenes Plasma
fgpre2;HA;Frisch gefrorenes Plasma
fgpre3;HA;Frisch gefrorenes Plasma
fgpre4;HA;Frisch gefrorenes Plasma
fgpre5;HA;Frisch gefrorenes Plasma
fgpre6;HA;Frisch gefrorenes Plasma
fgpre7;HA;Frisch gefrorenes Plasma
fgpre8;HA;Frisch gefrorenes Plasma
flt3;HA;FLT3-ITD (e)
fragme;HA;Fragmentozyten
frhb;HA;Freies Hämoglobin, Plasma (e)
g6pdh;HA;Glucose-6-Ph-Dehydrogenase (e)
g6pdl;HA;Glucose-6-PDH qual. (e)
gbb;HA
gewmz;HA;  Gewebsmastzellen
grfein;HA;Granula fein
grgrob;HA;Granula grob
grmitt;HA;Granula mittelgrob
gump;HA;  Gumprechtsche Schollen
hb;HA;Hämoglobin
hbea2;HA;  Hämoglobin A2
hbeah;HA;  Abnormes Hämoglobin
hbeah%;HA;  Anteil abnormes Hämoglobin
hbebe;HA;Beurteilung
hbeec;HA;  Erythrozyten
hbef;HA;  Hämoglobin F
hbeh;HA;  Hämoglobin H
hbehb;HA;  Hämoglobin
hbela2;HA;  Hämoglobin A2
hbelan;HA;  Anormales Hämoglobin
hbelf;HA;  Hämoglobin F
hbelg6;HA;  Glucose-6-PDH qualitativ
hbelpy;HA;  Pyruvat-kinase
hbemcv;HA;  MCV
hbesi;HA;  Sichelzelltest
hbf;HA;Hämoglobin-F quantitativ (e)
hbh;HA;  HbH - Innenkörper
hbret;HA;Hb-Gehalt im Retikulozyt
hein;HA;Heinz' Innenkörper (e)
hema;HA;HemaVisions-Test (e)
hit;HA;HIT-Abklärung
hit1;HA;HIT-Abklärung (e)
hk;HA;Hämatokrit
hla;HA;HLA - B 27 (e)
hlaag1;HA;HLA-Ag, einzeln, 1.
hlaag2;HA;HLA-Ag, 2.
hlab51;HA;HLA - B 51 (e)
hlaty;HA;HLA-Typisierung (e)
hlatyn;HA;HLA-Typ II DQ (e)
hlatyt;HA;HLA-Typisierung (A, B, DR) (e)
howell;HA;Howell Jolly
hypo;HA;Hypochrom
inteis;HA;  Interstitielles Eisen
ipkm;HA;Immunphänotypisierung (Knochenmark)
kellag;HA;Kell-Antigen
kmbeur;HA;Knochenmarkbeurteilung
kno;HA
kpykno;HA;Kerne pyknotisch
kx;HA;KX ( für H*3 QC)
ky;HA;KY ( für H*3 QC)
kälte;HA;Kälteagglutinin-Nachweis(e)
kälte1;HA;Kälteagglutinine (e)
lc;HA;Leukozyten
lc1;HA;Leukozyten
lckor;HA;Leukozyten korrigiert
lckor1;HA;Leukozyten korrigiert
leuty;HA;Leukozytentypisierung (e)
lyip;HA;Lymph.-Immunphänotyp (e)
lymph;HA;  Lymphozyten
lymphz;HA;  Lymph./lymphoide Z.
lympoe;HA
lädier;HA;Lädierte Zellen
ma;HA;Malaria-Plasmodien
makrop;HA;  Makrophagen, Histiozyten
makroz;HA;Makrozytose
malp;HA;Malaria (Genomnachweis) (e)
mch;HA;  MCH
mchc;HA;  MCHC
mcv;HA;  MCV
mcvret;HA;MCV Retikulozyten
megakz;HA;  Megakaryozyten
megalo;HA;Megalozyten
meta;HA;  Metamyelozyten
metamz;HA;  Metamyelozyten
methb;HA;Met-Hämoglobin (e)
methb1;HA;  Met-Hämoglobin
mikro;HA;Mikrozytose
mono;HA;  Monozyten
monoz;HA;  Monozyten
myebla;HA;  Myeloblasten
myeery;HA;Myelopoese:Erythropoese
myelo;HA;  Myelozyten
myelob;HA;  Myeloblasten
myeloz;HA;  Myelozyten
myepoe;HA
ogbb;HA;Ohne GBB
omdiff;HA;Mdiff ohne Verrechnung
osmre;HA
ovalo;HA;Ovalozyten
oxyecb;HA;  Oxyphile Erythroblasten
plasma;HA;  Plasmazellen
plasmz;HA;  Plasmazellen
pnh;HA;GPI-verankerte Proteine (PNH) (e)
poik;HA;Poikilozytose
polecb;HA;  Polychrom. Erythroblasten
poly;HA;Polychromasie
proecb;HA;  Proerythroblasten
promye;HA;  Promyelozyten
promyz;HA;  Promyelozyten
qual;HA;MATERIALQUALITÄT
reakt;HA;  Reaktive Lymphozyten
res;HA
rethe;HA;  Hb-Gehalt im Reti
reti;HA;Retikulozyten
retiab;HA;  Retikulozyten absolut
retiko;HA;  Retikulozyten korrigiert
rety;HA;  ret-y (-> Hb-Gehalt im Reti)
rhes;HA;Rhesus
rhess;HA;Rhesus
rhph;HA;Rhesus Phänotyp
rhphr;HA;Rhesus Phänotyp Rechnungsanalyse
riesen;HA;Riesenplättchen
ringsi;HA;  Ringsideroblasten
rot;HA
sclier;HA;Basophile Schlieren
seg;HA;  Neutr. segmentkernig
segk;HA;  Segmentkernige Neutroph.
sichz;HA;Sichelzelltest
sidero;HA;  Sideroblasten
sr;HA;Senkung nach 1 Std.
stab;HA;  Neutr. stabkernig
stabhb;HA;  Stabilität des Hb
stabk;HA;  Stabkernige Neutrophile
stam;HA;Stammzellkulturen (e)
stomat;HA;Stomatozyten
target;HA;Targetzellen
tc;HA;Thrombozyten
tc1;HA;Thrombozyten-Konzentrat
tcmorp;HA
tcret1;HA;Thrombozyten-Konzentrat
tear;HA;Tear Drops
thrpoe;HA
totecp;HA;Total Erythropoese
totmyp;HA;Total Myelopoese
vakuol;HA;Vakuolen
vt1;HA;Verträglichkeitsprüfung
vt2;HA;Verträglichkeitsprüfung
vt3;HA;Verträglichkeitsprüfung
vt4;HA;Verträglichkeitsprüfung
vt5;HA;Verträglichkeitsprüfung
vt6;HA;Verträglichkeitsprüfung
vt7;HA;Verträglichkeitsprüfung
vt8;HA;Verträglichkeitsprüfung
weiss;HA
zellge;HA;ZELLGEHALT
überse;HA;Kerne übersegmentiert
arseh;HR;Arsen (e)
becgh;HR;Benzoylecgonin (e)
bleih;HR;Blei (e)
cocah;HR;Cocain (e)
thalh;HR;Thallium (e)
11dcop;KC;11-Desoxycort. (Comp. S) supp. (e)
11dcor;KC;11-Desoxycortisol(e)
11dcos;KC;11-Desoxycortisol stim.(e)
125oh;KC;1,25-OH Cholecalciferol(e)
125oh1;KC;1,25-OH Cholecalciferol(e)
17pro;KC;17-OH-Progesteron(e)
17pro1;KC;17-OH-Progesteron (e)
17pro2;KC;17-OH-Progesteron (e)
17prs;KC;17-OH-Prog. stim.(e)
17prs2;KC;17-OH-Prog. stim. 2.Probe (e)
17prsu;KC;17-OH-Progesteron supp.(e)
25oh;KC;25-OH-Cholecalciferol(e)
25oh1;KC;25-OH-Cholecalciferol (e)
25oh2;KC;25-OH-Cholecalciferol (e)
25oh3;KC;25-OH-Cholecalciferol (e)
25oh4;KC;25-OH-Cholecalciferol (e)
25oh5;KC;25-OH-Cholecalciferol
5nukl;KC;5-Nukleotidase (e)
9ohris;KC;9-OH-Risperidon (e)
a1a;KC;Alpha-1-Antitrypsin
a1aph;KC;alpha-1-AT Phänotyp(e)
a21oh;KC;AK gegen 21-Hydroxylase (e)
a68kd;KC;Anti-68 kD Ag (hsp70)
aacr;KC;AK gegen Acetylch.-Rez.(e)
aakt;KC;Ak gegen Aktin (e)
aampy;KC;  Anti-Amphiphysin
abas;KC;AK gegen Basalmembran (e)
abas1;KC;AK gegen glom. Basalmembran (e)
abpia;KC;anti-BPI IgA (e)
abpig;KC;Anti-BPI IgG (e)
accp;KC;anti-CCP IgG (e)
accp1;KC;anti-CCP IgG
accp2;KC;anti-CCP IgG
ace;KC;Angiotensin-Conv.-Enzym (e)
ace2;KC;Angiotensin-Conv.-Enz.(e)
acen;KC;ENA Centromer
acen1;KC;  Centromer
acet;KC;Paracetamol (Acetaminophen)(e)
achro;KC;Ak gegen Chromatin (e)
acth;KC;ACTH(e)
acth1;KC;ACTH(e)
acthp;KC;ACTH supprimiert(e)
acths;KC;ACTH stimuliert(e)
acths2;KC;ACTH stimuliert 2. Probe(e)
acv2;KC;  Anti-CV2
adbl11;KC;Adrenalin
adbll2;KC;Adrenalin
adh;KC;ADH (antidiur. Hormon) (e)
adh1;KC;ADH (antidiur. Hormon) (e)
adns;KC;Anti-DNS (nativ)
adns1;KC;  Anti-dsDNS (nativ)
adnsn;KC;Anti-DNS (nativ, quant.) (e)
adrbl;KC;Adrenalin
adrbl1;KC;Adrenalin, liegend
adrbl2;KC;Adrenalin, 2.Probe
adrbl3;KC;Adrenalin, 3.Probe
adrbl4;KC;Adrenalin, 4.Probe
adrbs;KC;Adrenalin
aelas;KC;anti-Elastase (e)
aend;KC;Endomysium IgA-AK (e)
aepi;KC;AK gegen Epidermis(e)
aepo;KC;Anti-Erythropoietin Ak (e)
afil;KC;Anti-Filaggrin Ak (e)
afp;KC;Alpha-1-Fetoprotein
afpa;KC;Alpha-1-Fetoprotein
agad;KC;Anti-GAD Ak(e)
agad1;KC;Anti-GAD Ak (Diabetes) (e)
agadn;KC;Anti-GAD Ak (Stiff man) (e)
agd1a;KC;Ig  Anti-Gangliosid GD1a (e)
aglia;KC;Gliadin IgA-AK (e)
aglia1;KC;Gliadin IgA-AK
aglia2;KC;Gliadin IgA-AK
aglig;KC;Gliadin IgG-AK (e)
aglig1;KC;Gliadin IgG-AK
aglig2;KC;Gliadin IgG-AK
aglm;KC;AK gegen glatte Muskul. (e)
aglm1;KC;AK gegen glatte Muskul. (e)
aglus;KC;Alpha-Galactosidase (e)
agm1;KC;IgG  Anti-Gangliosid GM1 (e)
agm12;KC;Ig  Anti-Gangliosid GM1 (e)
agm1m;KC;IgM  Anti-Gangliosid GM1 (e)
agm2;KC;Ig  Anti-Gangliosid GM2 (e)
agq1b;KC;IgG  Gangliosid GQ1b (e)
agq1b2;KC;Ig  Gangliosid GQ1b (e)
ahaut;KC;anti-Haut Ak (e)
ahem;KC;AK gegen Herzmuskulatur(e)
ahist;KC;Ak gegen Histone(e)
ahu;KC;Anti-Hu Ak(e)
ahu1;KC;  Anti-Hu Ak (ANNA-1)
aia2;KC;Anti-IA2 Ak (e)
aiga;KC;Anti-IgA Antikörper (e)
ainf;KC;Ak gegen Intrinsic Factor(e)
ainfq;KC;Ak gegen IF, quant. (e)
ainfq1;KC;Ak gegen IF, quant. (e)
ains;KC;AK gegen Insulin IgG (e)
ains1;KC;AK gegen Insulin IgG (e)
ajo1q;KC;Anti-JO 1 (e)
akath;KC;anti-Kathepsin (e)
aker;KC;Anti-Keratin-AK (e)
akg;KC;AK gegen ....
aknor;KC;Anti-Knorpelsubstanz Ak (e)
alakf;KC;anti-Laktoferrin (e)
alb;KC;  Albumin
alb1;KC;  Albumin
alben;KC;Albendazol (e)
albi;KC;    Alter + Biochemie
albint;KC;    Alter + Biochemie + NT
albu;KC;Albumin
ald;KC;Aldosteron(e)
ald1;KC;Aldosteron (e)
ald2;KC;Aldosteron (e)
ald3;KC;Aldosteron (e)
ald4;KC;Aldosteron (e)
ald5;KC;Aldosteron (e)
aldo;KC;Aldolase(e)
aldo1;KC;Aldolase (e)
alds;KC;Aldosteron stimulier(e)
alds1;KC;Aldosteron stimulier(e)
alkm;KC;Ak gegen LKM (e)
alko;KC;Aethylalkohol(e)
alp;KC;Alkalische Phosphatase
alph11;KC;  Alpha-1-Globulin
alph21;KC;  Alpha-2-Globulin
alpha1;KC;  Alpha-1-Globulin
alpha2;KC;  Alpha-2-Globulin
alphli;KC;  alpha-Lipoproteine
alpk;KC;knochenspez. AP, Masse (e)
alpka;KC;knochenspez. AP, Akt. (e)
alpr;KC;Alprazolam (e)
alreq;KC;Aldosteron/Renin-Ratio
alt;KC;    Alter allein
alter;KC;  Alter
altmut;KC;    Alter der Mutter am Termin
alu;KC;Aluminium (e)
am;KC;Amylase
am1;KC;Amylase gesamt (e)
ama;KC;  Anti-Ma
amag;KC;AK gegen Magenbelegzellen (e)
amagq;KC;Ak gegen Magenbelegz.,quant (e)
amagz;KC;Anti-MAG Ak (e)
amagz1;KC;Anti-MAG Ak (e)
amelp;KC;Amylase-Elektrophorese (e)
ami;KC;Amikacin (e)
amikp;KC;Amikacin, Peakspiegel (e)
amikr;KC;Ak gegen Mikrosomen
amikr1;KC;Ak gegen Mikrosomen
amikr2;KC;Ak gegen TPO (Mikrosomen)
amikt;KC;Amikacin, Talspiegel (e)
amim2;KC;Ak gegen Mitochondr. M2 (e)
amim4;KC;Ak gegen Mitochondr. M4(e)
amim9;KC;Ak gegen Mitochondr. M9(e)
amino;KC;Aminosäurenchromatogramm (e)
amio;KC;Amiodaron (e)
amio1;KC;Amiodaron (e)
amiodq;KC;Amiodaron/Desethylamio.-Quot.
amioq;KC;Amio-/Desamiodaron-Quot.
amis1;KC;Amisulprid (Solian) (e)
amisul;KC;Amisulprid (Solian) (e)
amit;KC;AK gegen Mitochondrien (e)
amitr;KC;Amitriptylin (e)
amitr1;KC;Amitriptylin (e)
amno;KC;  Ami-/+ Nortriptylin (e)
amo;KC;Ammoniak
amo1;KC;Ammoniak (e)
amusk;KC;anti-MuSK (e)
amye;KC;  Ak gegen Myelin
ana;KC;Antinukleäre AK
ana1;KC;Antinukleäre AK
anai;KC;Antinukleäre Ak (IF) (e)
anai1;KC;Antinukleäre Ak (IF) (e)
anai2;KC;Antinukleäre Ak (IF)
anca;KC;ANCA (Anti-Neutro.Cytopl.Ak)(e)
ancac;KC;C-ANCA (PR3)
ancac1;KC;C-ANCA (PR3)
ancap;KC;P-ANCA (Myeloperox.)
ancap1;KC;P-ANCA (Myeloperox.)
and;KC;Androstendion (e)
and1;KC;Androstendion (e)
aneb;KC;AK gegen Nebennierenrinde(e)
aneb1;KC;AK gegen Nebennierenrinde(e)
angap;KC;Anionen-Lücke
aovar;KC;Ak gegen Ovar (e)
apan;KC;AK gegen Pankreasinselzellen(e)
apane;KC;AK gegen exokrines Pankreas (e)
apar;KC;AK gegen Parotis(e)
apoa;KC;Apo-Lipoprotein-A1
apoa1;KC;Apo-Lipoprotein-A1 (e)
apob;KC;Apo-Lipoprotein-B
apob1;KC;Apo-Lipoprotein-B (e)
apoe;KC;Apolipoprotein E Genotyp (e)
aqum;KC;AK gegen quergestr. Muskulatur(e)
aqum1;KC;AK gegen quergestr. Muskulatur(e)
archiv;KC;Sero Archivierung
ari;KC;  Anti-Ri (ANNA-2)
arib;KC;Anti-ribosom. P-prot. (e)
arip;KC;Aripiprazol (e)
arpp;KC;Ak gegen ribosom.P-Protein (e)
arsen;KC;Arsen (e)
asca;KC;IgA S. cerevisiae (e)
ascg;KC;IgG S. cerevisiae (e)
asdna;KC;Anti-Streptok. DNAse B (e)
asla;KC;Ak gegen SLA (e)
asla1;KC;Ak gegen SLA (e)
aspa;KC;Anti-Sperma-AK (e)
aspa1;KC;Anti-Sperma-AK (e)
aspa2;KC;Anti-Sperma-AK (e)
aspa3;KC;Anti-Sperma-AK (e)
ast;KC;Antistreptolysin-O (AST)
ast1;KC;Antistreptolysin-O (AST)
asta;KC;Antistaphylolysin (e)
asta1;KC;Antistaphylolysin (e)
asti;KC;Antistreptolysin-O (AST)
athyg;KC;Ak gegen Thyreoglobulin
athyg1;KC;Ak gegen Thyreoglobulin
athyg2;KC;Ak gegen Thyreoglobulin
atiti;KC;AK gegen Titin(e)
atr;KC;  Anti-Tr
atshr;KC;AK gegen TSH-Rezeptor (TSI)(e)
atshr1;KC;AK gegen TSH-Rezeptor (TSI)(e)
atshr2;KC;AK gegen TSH-Rezeptor (TSI)(e)
attg;KC;Ak gegen t-Transglutaminase (e)
attg1;KC;t-Transglutaminase IgA-Ak
attg2;KC;t-Transglutaminase IgA-Ak
attgg;KC;t-Transglutaminase IgG Ak
avgcc;KC;Anti-VGCC (Ca-Kanal) (e)
ayo;KC;  Anti-Yo (PCA-1)
azns;KC;Anti-ZNS Ak (e)
b12;KC;Vitamin B12
b2m;KC;Beta-2-Mikroglobulin
b2m1;KC;Beta-2-Mikroglobulin
b2tra;KC;Beta-2-Transferrin (e)
basx;KC;  Basenexzess
bcaro;KC;beta-Carotin (e)
bcaro1;KC;beta-Carotin(e)
bdi;KC;Bilirubin, konjugiert
beh;KC;  Behensäure
benzs;KC;Benzodiazepine (e)
beso;KC;Besondere Analyse
beta;KC;  Beta-Globulin
beta1;KC;  Beta-Globulin
betli;KC;  beta-Lipoproteine
bg;KC;Bilirubin, gesamt
bi;KC;Bilirubin, unkonjugiert
bik;KC;  Bikarbonat
biks;KC;Bikarbonat
biot;KC;Biotin (e)
blei;KC;Blei (e)
bnp;KC;BNP (Brain Natriur. Pept.)(e)
bnpmat;KC;EP:10, S:1000
bp3;KC;IGF-BP 3 (e)
broma;KC;Bromazepam (Lexotanil)(e)
btest;KC;Testosteron bioverfüg.
btest1;KC;Testosteron bioverfüg.
c125;KC;CA 125
c153;KC;CA 15-3
c1531;KC;CA 15-3
c199;KC;CA 19-9
c1991;KC;CA 19-9
c1ei;KC;C1-Esterase Inhibitor Konz.(e)
c1eif;KC;C1-Esterase Inhibitor funkt.(e)
c1q;KC;C1q (e)
c2;KC;Komplement C2 (e)
c24cq;KC;  Verhältnis C24/C22
c26cq;KC;  Verhältnis C26/C22
c3;KC;Komplement C3
c4;KC;Komplement C4
c41;KC;Komplement C4
c50;KC;CA 50 (e)
c501;KC;CA 50 (e)
c724;KC;CA 72-4 (e)
c7241;KC;CA 72-4 (e)
c7242;KC;CA 72-4 (e)
ca;KC;Calcium
cad;KC;Cadmium (e)
cada;KC;CADASIL - Mutationsanalyse (e)
cai;KC;Calcium, ionisiert(e)
cakor;KC;Calcium, korrigiert
calc;KC;Calcitonin basal (e)
calc1;KC;Calcitonin basal (e)
calc2;KC;Calcitonin basal (e)
calc3;KC;Calcitonin basal (e)
calcs;KC;Calcitonin stimuliert (e)
calcs2;KC;Calcitonin stimuliert 2 (e)
canns;KC;Cannabis, Serum (e)
carba;KC;Carbamazepin
caw;KC;Gesamtkomplement,altern.Weg (e)
cdt;KC;CDT (HPLC)
cdtant;KC;  CDT-Anteil
cdtec;KC;CDT (Carboh.-def.Transf.)
cdtec1;KC;CDT (Carboh.-def.Transf.)
cdtges;KC;  Transferrin Gesamt
cdthp;KC;CDT (HPLC) (e)
cea;KC;CEA
cg;KC;Chemogramm gezielt
ch1;KC;Cholinesterase (e)
che;KC;Cholinesterase (e)
che1;KC;Cholinesterase (e)
che2;KC;Cholinesterase (e)
che3;KC;Cholinesterase
chem10;KC;Chemogramm 10 HMO
chlor;KC;Chlorprothixen (e)
cho;KC;Cholesterin
chohq;KC;Cholesterin/HDL-Quot.
chroga;KC;Chromogranin A (e)
chrom;KC;Chrom (e)
chrom1;KC;Chrom (e)
chroma;KC;Chromogranin A (e)
chylo;KC;  Chylomikronen(e)
ciclo;KC;Ciclosporin A (monokl.)(e)
cita;KC;Citalopram (e)
ck;KC;CK (Creatin-Kinase)
ck1e;KC;  CK (gesamt)
ckbb;KC;  CK-BB (Hirn)(e)
ckbb1;KC;  CK-BB (Hirn)
ckelb;KC;  Beurteilung
ckmb;KC;  CK-MB (Herzmuskel)(e)
ckmb%;KC;Prozent von CK
